isbn,url
9780369706980,https://www.kobo.com/us/en/ebook/off-limits-to-the-crown-prince
9780369706492,https://www.kobo.com/us/en/ebook/colorado-christmas-magic
9780369705884,https://www.kobo.com/us/en/ebook/the-lost-and-found-girl-3
9780369706720,https://www.kobo.com/us/en/ebook/the-rancher-s-want-ad-mix-up
9780369706621,https://www.kobo.com/us/en/ebook/taking-on-twins-12
9780369706058,https://www.kobo.com/us/en/ebook/an-honest-lie
9780369705983,https://www.kobo.com/us/en/ebook/one-little-spark-2
9780369705259,https://www.kobo.com/us/en/ebook/the-lester-family-trilogy
9780369706133,https://www.kobo.com/us/en/ebook/long-tall-texans-donavan-emmett
9780369706126,https://www.kobo.com/us/en/ebook/nanny-dearest-4
9780369706454,https://www.kobo.com/us/en/ebook/tempting-the-rancher-1
9780369707185,https://www.kobo.com/us/en/ebook/redeemed-by-his-new-york-cinderella
9780369706751,https://www.kobo.com/us/en/ebook/the-engagement-bargain-and-cowboy-seeks-a-bride
9780369706911,https://www.kobo.com/us/en/ebook/married-for-one-reason-only
9780369706652,https://www.kobo.com/us/en/ebook/the-amish-christmas-secret-and-the-amish-widow-s-christmas-hope-1
9780369705860,https://www.kobo.com/us/en/ebook/a-summer-amish-courtship-and-amish-reckoning
9780369705976,https://www.kobo.com/us/en/ebook/cowboy-wild-2
9780369706683,https://www.kobo.com/us/en/ebook/an-unlikely-duchess-3
9780369705693,https://www.kobo.com/us/en/ebook/night-moves-83
9780369705945,https://www.kobo.com/us/en/ebook/the-texan-s-inherited-family-and-a-home-for-his-family
9780369706119,https://www.kobo.com/us/en/ebook/forever-home-17
9780369705846,https://www.kobo.com/us/en/ebook/beyond-temptation-13
